pumpControl,pressure,state
67,49,normal
49,61,normal
41,38,normal
73,70,normal
83,84,overload
9,2,normal
18,22,normal
55,59,normal
47,33,normal
79,57,normal
100,100,overload
83,71,normal
22,4,normal
98,71,normal
18,10,normal
73,76,normal
85,99,overload
81,75,normal
87,79,normal
78,83,overload
41,14,normal
52,57,normal
100,93,normal
85,89,overload
78,92,overload
84,8,hose_break
36,20,normal
90,93,overload
47,44,normal
55,35,normal
74,69,normal
2,13,normal
89,94,overload
78,13,hose_break
57,57,normal
61,63,normal
87,93,overload
42,31,normal
88,10,hose_break
82,90,overload
28,22,normal
74,67,normal
99,100,overload
79,82,overload
63,56,normal
55,55,normal
90,55,normal
80,92,overload
60,55,normal
81,88,normal
92,78,normal
57,45,normal
20,10,normal
24,26,normal
59,34,normal
43,31,normal
72,3,hose_break
88,97,overload
21,11,normal
81,57,normal
1,14,normal
80,83,normal
94,83,normal
57,61,normal
92,100,overload
100,91,normal
72,71,normal
4,0,normal
23,17,normal
22,24,normal
13,11,normal
68,72,normal
24,29,normal
31,35,normal
41,42,normal
82,91,overload
95,100,overload
97,97,normal
39,38,normal
73,57,normal
58,52,normal
31,13,normal
83,12,hose_break
75,62,normal
27,10,normal
20,19,normal
81,15,hose_break
90,81,normal
85,61,normal
76,80,overload
49,41,normal
32,24,normal
96,100,overload
97,100,overload
97,100,overload
92,100,overload
95,74,normal
50,57,normal
65,48,normal
31,28,normal
81,71,normal
66,62,normal
75,75,normal
13,7,normal
93,100,overload
25,34,normal
88,77,normal
85,94,normal
38,37,normal
55,46,normal
19,18,normal
61,72,normal
86,96,overload
71,67,normal
77,87,overload
70,72,normal
36,36,normal
73,8,hose_break
89,86,normal
4,4,normal
63,58,normal
27,34,normal
82,2,hose_break
1,0,normal
89,97,overload
36,34,normal
34,3,normal
97,10,hose_break
51,55,normal
13,13,normal
60,48,normal
41,50,normal
19,13,normal
82,63,normal
86,100,overload
81,89,overload
32,45,normal
60,53,normal
92,83,normal
34,16,normal
0,0,normal
92,87,normal
16,21,normal
12,12,normal
93,80,normal
43,39,normal
35,21,normal
37,47,normal
11,17,normal
3,1,normal
81,68,normal
34,49,normal
51,39,normal
96,17,hose_break
75,81,overload
99,100,normal
48,45,normal
100,73,normal
86,80,normal
83,88,overload
0,0,normal
82,68,normal
34,19,normal
81,85,overload
6,7,normal
29,12,normal
82,7,hose_break
88,79,normal
33,38,normal
10,0,normal
83,86,overload
16,10,normal
64,60,normal
12,15,normal
55,44,normal
7,4,normal
96,0,hose_break
51,48,normal
95,100,overload
82,85,overload
38,43,normal
16,0,normal
69,56,normal
50,36,normal
80,79,normal
15,26,normal
55,47,normal
41,29,normal
4,2,normal
4,7,normal
18,21,normal
14,11,normal
77,82,normal
80,12,hose_break
19,11,normal
14,15,normal
81,81,normal
6,0,normal
64,46,normal
35,34,normal
82,62,normal
38,31,normal
23,17,normal
30,38,normal
93,100,overload
36,27,normal
47,47,normal
95,100,overload
69,70,normal
75,80,overload
5,15,normal
61,48,normal
8,0,normal
78,83,overload
91,79,normal
0,0,normal
31,27,normal
93,90,normal
55,41,normal
97,100,overload
80,100,overload
16,11,normal
37,39,normal
76,72,normal
74,65,normal
60,51,normal
22,3,normal
75,66,normal
34,38,normal
100,100,overload
35,2,normal
91,97,normal
96,100,overload
34,42,normal
84,91,overload
95,100,overload
92,16,hose_break
85,82,normal
85,92,overload
68,55,normal
86,90,overload
89,3,hose_break
75,80,normal
55,42,normal
75,58,normal
48,34,normal
90,55,normal
53,37,normal
45,48,normal
12,18,normal
84,63,normal
89,100,overload
90,95,overload
92,15,hose_break
98,69,normal
90,1,hose_break
90,89,normal
12,20,normal
90,96,overload
39,46,normal
34,29,normal
87,79,normal
85,75,normal
18,4,normal
71,61,normal
54,36,normal
21,24,normal
4,9,normal
97,97,overload
67,66,normal
72,63,normal
93,66,normal
5,6,normal
73,62,normal
53,40,normal
57,39,normal
38,37,normal
62,56,normal
59,54,normal
75,13,hose_break
62,53,normal
53,72,normal
33,15,normal
81,73,normal
79,86,overload
66,51,normal
86,96,overload
84,83,overload
99,100,overload
33,37,normal
94,100,overload
33,24,normal
92,83,normal
74,63,normal
48,67,normal
23,24,normal
48,35,normal
77,84,overload
84,68,normal
50,38,normal
77,70,normal
12,4,normal
3,14,normal
26,21,normal
42,37,normal
58,46,normal
57,38,normal
10,0,normal
37,35,normal
100,100,overload
97,90,normal
93,100,overload
28,17,normal
48,64,normal
76,58,normal
93,72,normal
5,13,normal
61,54,normal
55,41,normal
86,65,normal
56,40,normal
75,82,overload
97,100,normal
8,0,normal
68,62,normal
12,17,normal
90,96,overload
97,100,overload
91,100,overload
13,19,normal
31,35,normal
30,38,normal
18,14,normal
22,35,normal
62,54,normal
47,39,normal
14,9,normal
77,65,normal
42,34,normal
3,3,normal
45,41,normal
8,7,normal
54,46,normal
96,100,overload
13,13,normal
36,36,normal
99,100,overload
70,50,normal
77,75,normal
6,13,normal
85,88,overload
100,100,overload
64,69,normal
86,92,overload
87,71,normal
76,57,normal
39,24,normal
74,87,normal
23,19,normal
47,39,normal
16,2,normal
5,0,normal
90,100,overload
42,47,normal
70,64,normal
0,0,normal
69,59,normal
37,34,normal
100,100,overload
91,54,normal
72,78,normal
87,81,normal
46,17,normal
97,82,normal
93,98,overload
55,49,normal
42,35,normal
96,100,overload
56,31,normal
47,43,normal
86,67,normal
13,5,normal
82,89,overload
22,34,normal
75,6,hose_break
99,100,overload
98,100,overload
46,31,normal
75,0,hose_break
70,15,hose_break
74,9,hose_break
61,64,normal
43,37,normal
54,57,normal
48,52,normal
90,78,normal
83,94,overload
97,89,normal
51,28,normal
96,82,normal
78,80,overload
78,8,hose_break
100,96,normal
76,80,overload
15,14,normal
44,22,normal
83,91,overload
8,5,normal
57,55,normal
91,78,normal
26,23,normal
86,100,overload
100,99,normal
82,100,overload
40,58,normal
79,99,overload
80,87,overload
89,98,overload
100,12,hose_break
37,52,normal
95,100,overload
80,8,hose_break
95,98,overload
48,46,normal
34,44,normal
81,65,normal
50,37,normal
81,80,overload
97,93,normal
57,61,normal
58,54,normal
93,98,overload
46,39,normal
85,91,overload
97,92,normal
96,78,normal
90,68,normal
97,68,normal
53,41,normal
69,71,normal
76,80,overload
4,0,normal
31,15,normal
49,34,normal
83,88,overload
98,74,normal
58,30,normal
99,96,normal
72,53,normal
90,100,overload
6,0,normal
60,45,normal
85,83,normal
75,81,overload
21,30,normal
74,19,hose_break
7,0,normal
91,94,overload
89,95,overload
24,14,normal
21,35,normal
21,11,normal
37,36,normal
96,85,normal
80,60,normal
88,92,overload
78,71,normal
36,33,normal
69,58,normal
91,0,hose_break
85,92,overload
33,40,normal
30,34,normal
81,68,normal
73,47,normal
69,72,normal
92,98,normal
79,89,overload
82,97,overload
87,100,overload
89,62,normal
57,54,normal
5,27,normal
23,1,normal
18,15,normal
88,91,overload
87,91,overload
13,5,normal
78,73,normal
96,100,overload
65,61,normal
84,94,normal
46,51,normal
53,48,normal
8,3,normal
43,42,normal
74,13,hose_break
80,53,normal
79,87,overload
47,52,normal
73,12,hose_break
87,82,normal
7,17,normal
11,5,normal
85,90,overload
95,96,normal
93,100,overload
11,0,normal
89,6,hose_break
100,99,normal
26,26,normal
2,0,normal
70,70,normal
100,19,hose_break
6,10,normal
83,88,normal
73,13,hose_break
100,100,overload
92,77,normal
36,31,normal
83,70,normal
5,22,normal
86,98,overload
64,57,normal
31,20,normal
98,88,normal
36,10,normal
92,99,overload
66,49,normal
31,37,normal
12,7,normal
90,99,overload
97,100,overload
46,51,normal
7,16,normal
24,26,normal
42,40,normal
80,80,overload
10,6,normal
34,42,normal
55,51,normal
88,3,hose_break
19,13,normal
18,17,normal
84,69,normal
1,1,normal
96,100,overload
83,96,overload
27,7,normal
2,9,normal
58,66,normal
74,56,normal
35,37,normal
12,14,normal
86,69,normal
97,75,normal
10,13,normal
82,92,normal
78,82,normal
71,70,normal
28,29,normal
91,100,overload
3,1,normal
58,57,normal
79,82,overload
23,29,normal
80,87,overload
14,12,normal
92,99,normal
14,0,normal
15,20,normal
69,76,normal
31,33,normal
45,42,normal
29,25,normal
29,34,normal
25,2,normal
98,100,overload
77,83,overload
92,100,overload
95,90,normal
90,6,hose_break
79,84,overload
14,9,normal
10,22,normal
14,9,normal
13,0,normal
9,13,normal
16,27,normal
54,35,normal
68,71,normal
78,0,hose_break
46,56,normal
89,92,normal
100,92,normal
16,25,normal
100,100,overload
99,78,normal
80,79,normal
10,10,normal
38,35,normal
63,39,normal
31,8,normal
76,69,normal
74,65,normal
25,21,normal
92,80,normal
63,47,normal
72,73,normal
2,16,normal
14,0,normal
83,81,normal
82,11,hose_break
10,0,normal
1,0,normal
82,78,normal
100,83,normal
66,50,normal
97,87,normal
95,100,overload
78,83,overload
77,80,overload
82,87,overload
8,18,normal
34,30,normal
42,38,normal
75,19,hose_break
82,70,normal
5,2,normal
12,18,normal
50,46,normal
85,94,normal
73,61,normal
17,28,normal
7,0,normal
81,10,hose_break
100,100,normal
86,94,overload
80,81,normal
41,39,normal
61,43,normal
78,94,overload
9,0,normal
74,59,normal
32,16,normal
96,86,normal
86,74,normal
76,78,normal
14,0,normal
52,69,normal
0,16,normal
44,33,normal
73,72,normal
90,96,overload
21,25,normal
95,8,hose_break
26,10,normal
87,72,normal
49,63,normal
20,3,normal
100,100,normal
48,70,normal
98,16,hose_break
45,34,normal
72,62,normal
19,43,normal
46,44,normal
33,27,normal
96,100,normal
54,54,normal
13,3,normal
62,53,normal
45,33,normal
16,21,normal
41,38,normal
42,41,normal
88,90,overload
59,62,normal
11,0,normal
72,72,normal
95,100,overload
98,100,overload
77,80,overload
99,81,normal
39,44,normal
21,30,normal
81,85,overload
23,4,normal
1,0,normal
0,0,normal
68,58,normal
16,17,normal
79,66,normal
91,100,overload
31,40,normal
81,66,normal
40,34,normal
77,75,normal
87,98,overload
20,23,normal
95,100,overload
99,0,hose_break
15,21,normal
88,100,overload
75,87,overload
99,100,overload
94,81,normal
67,39,normal
87,100,overload
7,6,normal
77,89,normal
49,48,normal
79,82,overload
88,68,normal
97,90,normal
52,48,normal
81,85,overload
94,16,hose_break
98,57,normal
76,69,normal
13,31,normal
9,28,normal
85,96,overload
13,7,normal
72,67,normal
35,23,normal
79,77,normal
23,8,normal
93,100,overload
12,21,normal
86,97,overload
76,59,normal
10,22,normal
94,84,normal
88,97,overload
85,96,overload
85,43,normal
49,35,normal
85,73,normal
33,41,normal
49,29,normal
80,76,normal
87,92,overload
81,87,overload
95,76,normal
46,36,normal
31,27,normal
54,47,normal
87,7,hose_break
86,94,overload
26,27,normal
24,37,normal
80,86,overload
93,100,overload
78,66,normal
83,84,overload
74,69,normal
5,0,normal
88,83,normal
35,22,normal
98,100,overload
12,10,normal
8,0,normal
80,91,overload
55,47,normal
27,34,normal
99,100,normal
78,13,hose_break
5,5,normal
30,41,normal
15,5,normal
76,53,normal
54,46,normal
94,75,normal
64,56,normal
84,99,overload
10,11,normal
79,88,overload
51,69,normal
95,83,normal
58,45,normal
6,5,normal
18,9,normal
84,79,normal
79,81,overload
81,5,hose_break
49,35,normal
82,19,hose_break
76,80,overload
84,77,normal
51,71,normal
75,3,hose_break
32,40,normal
59,49,normal
97,84,normal
2,7,normal
30,33,normal
78,88,overload
64,49,normal
79,72,normal
15,17,normal
24,17,normal
7,11,normal
93,100,overload
65,56,normal
9,0,normal
76,80,overload
50,42,normal
35,21,normal
78,65,normal
84,94,overload
37,37,normal
71,59,normal
79,82,overload
91,98,overload
12,24,normal
92,64,normal
89,95,overload
96,99,overload
65,67,normal
90,84,normal
92,83,normal
94,98,overload
93,12,hose_break
75,15,hose_break
72,64,normal
75,6,hose_break
1,0,normal
40,57,normal
67,69,normal
84,71,normal
97,100,overload
15,17,normal
73,6,hose_break
64,57,normal
35,53,normal
65,70,normal
25,32,normal
19,13,normal
83,89,normal
72,68,normal
20,28,normal
86,95,overload
97,75,normal
39,33,normal
96,94,normal
89,76,normal
84,93,overload
31,23,normal
79,63,normal
78,41,normal
38,13,normal
37,23,normal
53,42,normal
88,100,overload
67,51,normal
94,74,normal
73,84,normal
2,11,normal
62,85,normal
36,38,normal
8,0,normal
71,0,hose_break
72,40,normal
54,32,normal
75,68,normal
79,86,overload
82,83,overload
24,35,normal
83,87,normal
42,36,normal
100,100,overload
60,48,normal
57,51,normal
98,100,overload
86,97,overload
95,80,normal
47,44,normal
24,0,normal
58,35,normal
36,32,normal
83,62,normal
67,65,normal
92,80,normal
80,89,overload
53,56,normal
75,81,overload
63,40,normal
89,93,overload
57,60,normal
77,92,overload
91,19,hose_break
28,19,normal
50,38,normal
86,58,normal
69,59,normal
88,82,normal
6,2,normal
79,10,hose_break
95,92,normal
4,12,normal
82,3,hose_break
42,33,normal
38,35,normal
51,48,normal
100,100,overload
26,22,normal
86,90,overload
59,61,normal
72,80,normal
89,98,overload
55,32,normal
2,4,normal
73,66,normal
54,44,normal
97,79,normal
55,49,normal
84,81,normal
19,14,normal
62,50,normal
84,91,overload
26,26,normal
27,25,normal
96,100,overload
7,0,normal
99,100,overload
83,86,normal
91,100,overload
11,17,normal
53,50,normal
48,33,normal
62,62,normal
38,34,normal
86,98,overload
30,42,normal
41,33,normal
2,0,normal
22,13,normal
77,87,overload
47,48,normal
98,17,hose_break
91,1,hose_break
95,100,overload
85,76,normal
23,35,normal
96,100,overload
21,13,normal
95,100,overload
96,100,overload
56,58,normal
89,68,normal
46,29,normal
81,77,normal
100,100,overload
8,0,normal
56,38,normal
44,39,normal
80,10,hose_break
59,44,normal
5,18,normal
76,58,normal
90,96,overload
79,93,overload
89,92,overload
85,100,overload
0,0,normal
77,87,overload
82,91,overload
37,43,normal
95,87,normal
74,69,normal
85,90,overload
87,94,overload
30,41,normal
38,38,normal
27,30,normal
73,5,hose_break
98,100,overload
60,78,normal
36,33,normal
11,23,normal
13,18,normal
83,91,overload
87,70,normal
75,86,overload
10,0,normal
37,39,normal
50,39,normal
41,40,normal
87,100,overload
17,16,normal
81,78,normal
70,81,normal
41,40,normal
52,38,normal
64,64,normal
59,50,normal
8,23,normal
80,68,normal
49,41,normal
41,42,normal
98,100,overload
97,100,overload
8,3,normal
18,24,normal
81,81,overload
83,88,overload
74,5,hose_break
57,31,normal
75,60,normal
90,73,normal
94,100,overload
15,9,normal
96,100,overload
24,25,normal
25,32,normal
56,71,normal
23,24,normal
87,89,normal
1,0,normal
37,39,normal
7,0,normal
95,100,overload
81,62,normal
56,58,normal
81,16,hose_break
29,38,normal
57,44,normal
30,40,normal
86,100,overload
91,87,normal
77,88,overload
83,64,normal
96,8,hose_break
9,0,normal
29,22,normal
77,88,normal
9,0,normal
34,28,normal
22,33,normal
94,74,normal
56,45,normal
95,87,normal
97,100,overload
87,87,overload
56,43,normal
30,39,normal
87,19,hose_break
82,89,overload
82,88,overload
28,22,normal
95,100,overload
33,26,normal
11,13,normal
16,23,normal
86,99,overload
45,31,normal
99,87,normal
48,38,normal
50,56,normal
88,70,normal
94,88,normal
89,99,overload
83,66,normal
32,12,normal
47,36,normal
53,44,normal
5,2,normal
46,38,normal
43,45,normal
43,46,normal
80,6,hose_break
78,69,normal
74,4,hose_break
94,99,normal
97,100,overload
52,65,normal
100,100,overload
21,24,normal
92,100,overload
8,5,normal
51,41,normal
62,45,normal
16,10,normal
45,27,normal
60,64,normal
27,9,normal
91,75,normal
91,83,normal
96,87,normal
30,18,normal
39,38,normal
99,100,overload
50,47,normal
34,23,normal
86,64,normal
19,14,normal
77,78,normal
20,10,normal
32,35,normal
94,84,normal
80,83,overload
88,94,overload
46,39,normal
98,95,overload
81,58,normal
20,13,normal
3,0,normal
5,12,normal
81,91,overload
48,46,normal
42,30,normal
17,5,normal
38,36,normal
82,18,hose_break
4,11,normal
21,38,normal
3,14,normal
40,49,normal
64,67,normal
32,27,normal
13,3,normal
95,65,normal
77,66,normal
50,54,normal
97,100,overload
67,61,normal
94,100,overload
13,15,normal
2,0,normal
76,42,normal
0,0,normal
82,79,normal
68,39,normal
70,63,normal
40,41,normal
96,72,normal
78,90,overload
96,100,overload
87,89,overload
20,11,normal
41,38,normal
55,65,normal
83,70,normal
77,76,normal
84,76,normal
85,70,normal
84,3,hose_break
3,0,normal
95,77,normal
8,0,normal
93,100,normal
98,100,overload
34,26,normal
18,17,normal
96,100,overload
38,46,normal
88,93,overload
95,100,overload
28,25,normal
87,64,normal
24,19,normal
75,61,normal
87,16,hose_break
96,91,normal
85,0,hose_break
99,100,normal
38,38,normal
28,16,normal
59,39,normal
84,96,normal
26,40,normal
67,37,normal
79,87,normal
15,1,normal
94,99,normal
2,0,normal
20,28,normal
53,47,normal
93,65,normal
12,0,normal
81,76,normal
91,79,normal
95,100,normal
94,2,hose_break
60,56,normal
71,9,hose_break
74,3,hose_break
36,52,normal
7,0,normal
50,47,normal
64,44,normal
89,93,overload
77,81,normal
43,60,normal
75,81,overload
66,44,normal
8,16,normal
77,85,overload
12,15,normal
36,44,normal
4,6,normal
81,81,overload
6,12,normal
70,4,hose_break
89,96,normal
92,76,normal
85,93,overload
91,68,normal
81,74,normal
57,47,normal
91,82,normal
88,68,normal
41,29,normal
28,24,normal
32,27,normal
84,13,hose_break
79,87,overload
49,50,normal
63,60,normal
67,63,normal
26,18,normal
94,94,normal
80,92,overload
83,12,hose_break
77,66,normal
83,80,normal
52,27,normal
58,48,normal
73,83,normal
70,50,normal
93,93,overload
24,18,normal
84,17,hose_break
38,30,normal
84,19,hose_break
95,100,overload
80,80,overload
41,36,normal
78,62,normal
93,90,normal
59,53,normal
61,31,normal
56,63,normal
75,16,hose_break
54,13,normal
13,10,normal
78,88,overload
52,41,normal
41,29,normal
38,32,normal
17,29,normal
26,11,normal
90,99,overload
57,54,normal
98,18,hose_break
24,22,normal
13,17,normal
98,85,normal
86,75,normal
44,39,normal
4,0,normal
47,47,normal
90,100,overload
86,98,overload
82,55,normal
4,6,normal
67,58,normal
82,75,normal
97,100,overload
91,85,normal
32,22,normal
76,83,overload
93,94,overload
19,13,normal
92,99,overload
35,7,normal
83,91,overload
2,5,normal
43,34,normal
9,15,normal
76,81,normal
5,23,normal
14,0,normal
50,50,normal
55,50,normal
85,75,normal
72,52,normal
98,87,normal
16,0,normal
64,55,normal
13,0,normal
97,0,hose_break
92,77,normal
84,85,normal
75,80,overload
100,100,overload
36,34,normal
6,0,normal
99,4,hose_break
53,67,normal
87,93,overload
80,88,overload
76,14,hose_break
19,2,normal
87,81,normal
95,63,normal
23,23,normal
5,12,normal
53,34,normal
95,100,normal
49,35,normal
51,42,normal
47,25,normal
71,62,normal
71,9,hose_break
89,100,overload
79,88,overload
45,47,normal
54,47,normal
37,45,normal
87,89,overload
90,84,normal
68,53,normal
90,100,overload
12,11,normal
40,27,normal
59,51,normal
17,6,normal
99,100,normal
32,34,normal
9,26,normal
2,0,normal
96,96,overload
6,8,normal
16,17,normal
81,92,overload
6,12,normal
40,53,normal
84,95,overload
98,77,normal
17,0,normal
45,59,normal
25,21,normal
89,100,overload
30,18,normal
92,100,overload
39,26,normal
37,8,normal
10,19,normal
67,47,normal
28,11,normal
80,87,overload
2,0,normal
22,21,normal
78,2,hose_break
89,1,hose_break
13,0,normal
71,76,normal
56,58,normal
11,0,normal
54,32,normal
61,50,normal
88,65,normal
81,86,overload
48,50,normal
37,31,normal
37,44,normal
65,54,normal
62,66,normal
3,0,normal
87,53,normal
50,48,normal
67,40,normal
78,82,overload
86,81,overload
68,60,normal
85,94,overload
81,77,normal
11,0,normal
57,40,normal
86,73,normal
67,65,normal
54,50,normal
95,74,normal
82,6,hose_break
61,57,normal
96,100,overload
28,32,normal
5,0,normal
37,62,normal
73,68,normal
35,45,normal
55,67,normal
64,54,normal
12,8,normal
22,32,normal
70,63,normal
79,60,normal
39,17,normal
19,18,normal
99,82,normal
79,90,overload
93,99,overload
95,100,normal
46,31,normal
63,43,normal
51,43,normal
53,53,normal
67,68,normal
73,14,hose_break
50,43,normal
89,96,overload
14,15,normal
72,52,normal
92,92,normal
39,47,normal
0,0,normal
92,96,overload
42,39,normal
7,23,normal
79,89,overload
90,88,normal
11,19,normal
79,80,overload
58,49,normal
67,66,normal
18,1,normal
76,6,hose_break
18,27,normal
91,67,normal
45,34,normal
32,39,normal
57,49,normal
15,14,normal
65,78,normal
89,89,normal
75,66,normal
49,27,normal
99,98,normal
67,59,normal
62,52,normal
5,4,normal
83,89,overload
44,32,normal
69,56,normal
88,93,overload
59,42,normal
7,12,normal
94,100,overload
93,100,overload
64,78,normal
71,12,hose_break
78,47,normal
28,25,normal
64,65,normal
34,34,normal
77,79,normal
53,49,normal
52,62,normal
97,92,normal
7,29,normal
48,49,normal
9,15,normal
31,36,normal
82,88,overload
59,58,normal
94,76,normal
69,79,normal
34,37,normal
84,98,overload
4,4,normal
76,63,normal
54,35,normal
45,33,normal
76,82,overload
99,96,normal
55,53,normal
14,15,normal
9,15,normal
54,47,normal
88,100,overload
21,21,normal
67,62,normal
79,83,overload
74,63,normal
60,35,normal
17,6,normal
92,100,overload
15,5,normal
83,4,hose_break
93,5,hose_break
97,17,hose_break
19,20,normal
61,52,normal
72,57,normal
90,12,hose_break
28,16,normal
72,62,normal
88,91,overload
32,37,normal
33,29,normal
86,9,hose_break
3,2,normal
88,57,normal
98,0,hose_break
58,50,normal
87,4,hose_break
43,51,normal
0,8,normal
94,79,normal
26,17,normal
3,0,normal
10,5,normal
72,60,normal
2,8,normal
22,4,normal
52,43,normal
25,3,normal
38,43,normal
41,33,normal
86,94,normal
95,92,normal
9,0,normal
20,4,normal
97,100,overload
15,35,normal
69,52,normal
38,36,normal
44,50,normal
72,9,hose_break
96,100,overload
87,97,overload
11,19,normal
29,32,normal
50,27,normal
23,4,normal
74,3,hose_break
5,0,normal
98,98,normal
19,4,normal
0,0,normal
84,76,normal
54,58,normal
66,75,normal
4,0,normal
5,26,normal
89,61,normal
73,16,hose_break
21,2,normal
85,88,overload
15,27,normal
86,94,overload
49,48,normal
87,99,overload
26,25,normal
22,29,normal
27,19,normal
87,100,overload
88,89,normal
76,80,overload
75,86,overload
12,0,normal
11,27,normal
71,53,normal
18,22,normal
87,73,normal
95,100,overload
77,65,normal
60,41,normal
78,81,overload
88,87,overload
48,54,normal
84,96,overload
16,17,normal
38,37,normal
93,97,overload
94,86,normal
5,0,normal
98,100,overload
83,78,normal
78,81,overload
87,93,overload
60,53,normal
90,76,normal
99,78,normal
98,100,overload
52,54,normal
71,72,normal
20,24,normal
22,9,normal
44,46,normal
45,47,normal
80,76,normal
23,30,normal
27,17,normal
27,20,normal
21,27,normal
10,8,normal
72,58,normal
93,86,normal
87,7,hose_break
76,77,normal
4,0,normal
84,96,normal
22,11,normal
68,59,normal
62,71,normal
86,94,overload
96,16,hose_break
85,98,overload
23,32,normal
80,86,overload
88,94,overload
64,68,normal
24,23,normal
9,5,normal
27,20,normal
98,97,normal
98,83,normal
10,27,normal
71,73,normal
40,42,normal
33,28,normal
55,33,normal
63,56,normal
33,26,normal
45,23,normal
41,55,normal
74,75,normal
25,27,normal
90,89,overload
49,55,normal
79,2,hose_break
21,22,normal
66,52,normal
96,100,normal
98,74,normal
53,45,normal
59,39,normal
82,61,normal
49,48,normal
74,66,normal
79,19,hose_break
66,75,normal
82,5,hose_break
73,59,normal
53,42,normal
29,17,normal
66,62,normal
82,93,overload
61,47,normal
100,100,overload
6,0,normal
40,36,normal
29,31,normal
12,20,normal
37,46,normal
96,84,normal
25,27,normal
53,53,normal
81,8,hose_break
79,62,normal
99,2,hose_break
42,14,normal
36,28,normal
5,0,normal
19,35,normal
82,73,normal
30,41,normal
64,47,normal
73,57,normal
4,0,normal
94,78,normal
52,55,normal
39,31,normal
33,24,normal
31,15,normal
68,67,normal
72,3,hose_break
41,20,normal
94,99,normal
81,83,overload
73,1,hose_break
30,23,normal
76,64,normal
1,0,normal
51,55,normal
87,6,hose_break
29,32,normal
19,20,normal
77,83,overload
55,57,normal
36,34,normal
53,37,normal
20,32,normal
90,97,overload
77,93,overload
80,76,normal
63,61,normal
68,53,normal
75,80,overload
67,51,normal
21,26,normal
80,73,normal
93,71,normal
86,95,normal
25,22,normal
80,74,normal
8,12,normal
2,0,normal
82,86,normal
70,47,normal
34,36,normal
74,92,normal
51,27,normal
2,0,normal
83,95,overload
96,8,hose_break
1,0,normal
7,11,normal
70,63,normal
7,12,normal
84,68,normal
62,53,normal
83,75,normal
79,79,normal
21,8,normal
76,80,overload
34,25,normal
42,5,normal
27,36,normal
2,0,normal
82,98,overload
87,84,normal
49,48,normal
13,1,normal
44,46,normal
6,4,normal
91,83,normal
87,94,normal
91,98,overload
81,87,normal
46,38,normal
95,55,normal
95,99,overload
96,99,overload
47,44,normal
97,94,normal
75,85,overload
47,52,normal
4,8,normal
86,63,normal
32,31,normal
82,86,overload
16,14,normal
82,70,normal
45,35,normal
52,43,normal
95,100,overload
62,35,normal
75,55,normal
58,40,normal
80,86,overload
58,57,normal
17,0,normal
66,54,normal
87,98,overload
98,97,normal
9,0,normal
61,64,normal
71,70,normal
59,64,normal
96,84,normal
50,46,normal
54,55,normal
45,41,normal
38,17,normal
45,29,normal
71,15,hose_break
57,49,normal
76,70,normal
77,4,hose_break
75,80,overload
78,82,overload
99,85,normal
31,25,normal
88,1,hose_break
87,74,normal
97,84,normal
2,0,normal
64,41,normal
20,12,normal
66,46,normal
69,58,normal
57,57,normal
77,90,overload
70,69,normal
14,11,normal
91,100,overload
33,28,normal
97,84,normal
81,77,normal
100,85,normal
52,30,normal
29,21,normal
17,0,normal
88,74,normal
91,100,overload
90,19,hose_break
0,1,normal
94,83,normal
72,62,normal
51,47,normal
23,25,normal
13,6,normal
87,89,overload
79,8,hose_break
31,30,normal
28,32,normal
29,27,normal
18,29,normal
92,100,overload
83,90,overload
85,84,normal
45,28,normal
43,36,normal
54,48,normal
78,66,normal
68,68,normal
75,83,overload
56,52,normal
32,43,normal
13,10,normal
88,89,normal
59,63,normal
66,65,normal
40,50,normal
37,33,normal
39,37,normal
41,29,normal
85,91,overload
59,55,normal
95,100,overload
90,84,normal
66,59,normal
54,58,normal
92,81,normal
82,94,overload
39,19,normal
27,16,normal
86,79,normal
79,84,overload
34,29,normal
77,67,normal
89,78,normal
87,88,overload
88,79,normal
90,16,hose_break
0,16,normal
85,94,overload
54,52,normal
53,50,normal
66,37,normal
42,44,normal
15,17,normal
45,57,normal
25,14,normal
64,55,normal
92,92,normal
100,87,normal
99,19,hose_break
9,4,normal
1,1,normal
85,63,normal
2,0,normal
87,85,normal
82,95,overload
22,31,normal
3,0,normal
81,65,normal
80,94,normal
61,45,normal
96,97,overload
78,10,hose_break
45,35,normal
44,42,normal
21,14,normal
19,2,normal
58,47,normal
37,50,normal
80,80,overload
15,11,normal
41,46,normal
3,32,normal
56,49,normal
71,58,normal
81,65,normal
99,100,overload
21,7,normal
6,0,normal
71,59,normal
53,42,normal
61,59,normal
34,13,normal
77,88,overload
22,16,normal
66,46,normal
81,89,overload
61,51,normal
97,79,normal
57,75,normal
93,78,normal
81,93,overload
26,40,normal
85,1,hose_break
73,66,normal
95,100,overload
43,26,normal
89,80,normal
92,100,overload
89,60,normal
94,100,overload
22,29,normal
73,62,normal
40,29,normal
28,13,normal
17,6,normal
45,48,normal
38,33,normal
8,9,normal
9,25,normal
42,53,normal
43,38,normal
50,38,normal
15,15,normal
19,8,normal
25,18,normal
33,35,normal
21,14,normal
90,10,hose_break
90,80,normal
16,20,normal
12,16,normal
85,90,overload
26,16,normal
56,56,normal
12,9,normal
100,100,overload
83,87,overload
14,8,normal
66,67,normal
89,95,overload
94,86,overload
8,14,normal
5,7,normal
14,7,normal
40,53,normal
13,0,normal
48,43,normal
77,67,normal
100,100,overload
69,59,normal
77,80,normal
