pumpControl,pressure,state
38,53,normal_empty
39,53,normal_empty
39,50,normal_empty
41,52,normal_empty
39,49,normal_empty
39,50,normal_empty
41,50,normal_empty
40,53,normal_empty
40,50,normal_empty
38,44,normal_empty
40,49,normal_empty
39,50,normal_empty
39,52,normal_empty
40,48,normal_empty
41,49,normal_empty
40,49,normal_empty
39,50,normal_empty
40,50,normal_empty
39,46,normal_empty
39,51,normal_empty
39,49,normal_empty
41,48,normal_empty
38,49,normal_empty
39,48,normal_empty
39,50,normal_empty
39,50,normal_empty
42,49,normal_empty
40,48,normal_empty
38,48,normal_empty
39,50,normal_empty
21,29,normal_empty
19,29,normal_empty
70,181,normal_digging
72,162,normal_digging
64,176,normal_digging
72,168,normal_digging
63,184,normal_digging
70,172,normal_digging
67,173,normal_digging
70,175,normal_digging
71,159,normal_digging
68,171,normal_digging
69,176,normal_digging
71,166,normal_digging
70,184,normal_digging
73,176,normal_digging
70,167,normal_digging
64,186,normal_digging
69,188,normal_digging
67,183,normal_digging
73,183,normal_digging
70,180,normal_digging
66,189,normal_digging
68,183,normal_digging
66,171,normal_digging
93,236,normal_full
93,239,normal_full
85,248,normal_full
88,246,normal_full
90,225,normal_full
90,261,normal_full
91,239,normal_full
92,242,normal_full
90,229,normal_full
90,249,normal_full
87,253,normal_full
89,231,normal_full
92,237,normal_full
92,237,normal_full
89,244,normal_full
90,220,normal_full
86,248,normal_full
89,234,normal_full
86,229,normal_full
84,239,normal_full
88,230,normal_full
89,243,normal_full
90,206,normal_full
87,228,normal_full
83,221,normal_full
83,221,normal_full
88,225,normal_full
86,216,normal_full
81,218,normal_full
88,206,normal_full
82,221,normal_full
82,213,normal_full
83,207,normal_full
82,226,normal_full
81,205,normal_full
83,226,normal_full
84,215,normal_full
85,204,normal_full
86,223,normal_full
69,187,normal_digging
67,188,normal_digging
70,177,normal_digging
69,179,normal_digging
72,172,normal_digging
68,187,normal_digging
68,186,normal_digging
73,177,normal_digging
71,171,normal_digging
71,181,normal_digging
70,175,normal_digging
66,183,normal_digging
65,177,normal_digging
71,181,normal_digging
74,187,normal_digging
68,180,normal_digging
69,168,normal_digging
68,175,normal_digging
65,180,normal_digging
69,167,normal_digging
70,185,normal_digging
70,177,normal_digging
71,184,normal_digging
70,174,normal_digging
70,188,normal_digging
68,195,normal_digging
68,180,normal_digging
68,181,normal_digging
66,176,normal_digging
67,180,normal_digging
72,184,normal_digging
65,194,normal_digging
70,174,normal_digging
70,181,normal_digging
63,171,normal_digging
63,167,normal_digging
63,160,normal_digging
65,173,normal_digging
66,175,normal_digging
65,166,normal_digging
66,160,normal_digging
63,163,normal_digging
67,176,normal_digging
65,177,normal_digging
63,172,normal_digging
64,175,normal_digging
64,167,normal_digging
66,175,normal_digging
63,169,normal_digging
62,153,normal_digging
65,174,normal_digging
65,156,normal_digging
64,154,normal_digging
67,162,normal_digging
67,176,normal_digging
63,162,normal_digging
65,164,normal_digging
65,166,normal_digging
61,154,normal_digging
65,166,normal_digging
63,174,normal_digging
67,168,normal_digging
64,173,normal_digging
62,171,normal_digging
66,174,normal_digging
61,164,normal_digging
63,170,normal_digging
65,180,normal_digging
64,166,normal_digging
67,172,normal_digging
67,171,normal_digging
62,160,normal_digging
61,174,normal_digging
41,53,normal_empty
41,52,normal_empty
39,47,normal_empty
41,50,normal_empty
40,50,normal_empty
40,52,normal_empty
41,51,normal_empty
41,51,normal_empty
39,51,normal_empty
38,52,normal_empty
38,50,normal_empty
38,51,normal_empty
39,46,normal_empty
40,48,normal_empty
41,50,normal_empty
40,48,normal_empty
39,49,normal_empty
41,53,normal_empty
39,52,normal_empty
37,47,normal_empty
38,47,normal_empty
38,50,normal_empty
39,50,normal_empty
71,181,normal_digging
71,179,normal_digging
67,187,normal_digging
68,173,normal_digging
69,173,normal_digging
69,182,normal_digging
70,173,normal_digging
68,187,normal_digging
71,194,normal_digging
72,188,normal_digging
67,185,normal_digging
69,176,normal_digging
70,186,normal_digging
71,173,normal_digging
71,175,normal_digging
70,177,normal_digging
69,185,normal_digging
67,194,normal_digging
66,175,normal_digging
70,184,normal_digging
69,179,normal_digging
70,178,normal_digging
72,186,normal_digging
71,173,normal_digging
69,177,normal_digging
67,182,normal_digging
68,184,normal_digging
67,192,normal_digging
63,171,normal_digging
66,166,normal_digging
66,161,normal_digging
67,170,normal_digging
63,167,normal_digging
66,166,normal_digging
63,168,normal_digging
62,182,normal_digging
63,175,normal_digging
65,163,normal_digging
64,175,normal_digging
64,178,normal_digging
66,176,normal_digging
64,162,normal_digging
63,171,normal_digging
66,155,normal_digging
64,171,normal_digging
64,178,normal_digging
65,178,normal_digging
64,176,normal_digging
68,178,normal_digging
62,168,normal_digging
64,173,normal_digging
66,164,normal_digging
65,156,normal_digging
67,166,normal_digging
65,167,normal_digging
67,150,normal_digging
64,169,normal_digging
64,181,normal_digging
68,185,normal_digging
70,189,normal_digging
68,174,normal_digging
72,183,normal_digging
66,176,normal_digging
70,186,normal_digging
68,159,normal_digging
71,171,normal_digging
65,159,normal_digging
71,180,normal_digging
69,190,normal_digging
71,191,normal_digging
67,179,normal_digging
66,178,normal_digging
69,184,normal_digging
70,184,normal_digging
71,195,normal_digging
69,173,normal_digging
70,174,normal_digging
73,177,normal_digging
68,176,normal_digging
71,178,normal_digging
68,191,normal_digging
63,170,normal_digging
66,158,normal_digging
65,162,normal_digging
66,163,normal_digging
66,177,normal_digging
66,171,normal_digging
64,166,normal_digging
67,165,normal_digging
62,174,normal_digging
63,163,normal_digging
62,166,normal_digging
64,171,normal_digging
66,173,normal_digging
64,168,normal_digging
65,178,normal_digging
65,166,normal_digging
63,160,normal_digging
66,173,normal_digging
66,169,normal_digging
67,166,normal_digging
66,169,normal_digging
63,174,normal_digging
65,172,normal_digging
65,169,normal_digging
69,178,normal_digging
66,170,normal_digging
66,173,normal_digging
65,167,normal_digging
64,148,normal_digging
65,166,normal_digging
68,170,normal_digging
86,239,normal_full
87,244,normal_full
90,249,normal_full
87,240,normal_full
86,246,normal_full
91,244,normal_full
90,243,normal_full
94,237,normal_full
90,229,normal_full
87,240,normal_full
92,237,normal_full
89,236,normal_full
88,242,normal_full
85,252,normal_full
88,246,normal_full
86,246,normal_full
91,243,normal_full
87,242,normal_full
86,237,normal_full
92,247,normal_full
90,230,normal_full
91,240,normal_full
83,247,normal_full
89,251,normal_full
87,209,normal_full
75,202,normal_full
71,192,normal_full
81,197,normal_full
76,194,normal_full
70,198,normal_full
74,196,normal_full
74,202,normal_full
74,189,normal_full
76,184,normal_full
70,205,normal_full
76,199,normal_full
71,194,normal_full
74,187,normal_full
73,205,normal_full
78,196,normal_full
76,184,normal_full
76,193,normal_full
75,198,normal_full
77,193,normal_full
76,197,normal_full
74,198,normal_full
73,199,normal_full
74,201,normal_full
75,206,normal_full
77,191,normal_full
76,190,normal_full
76,204,normal_full
70,200,normal_full
73,193,normal_full
78,194,normal_full
73,200,normal_full
76,198,normal_full
77,204,normal_full
70,195,normal_full
73,203,normal_full
69,220,normal_full
76,201,normal_full
77,218,normal_full
76,207,normal_full
75,198,normal_full
73,193,normal_full
88,227,normal_full
89,223,normal_full
90,239,normal_full
90,234,normal_full
98,253,normal_full
86,242,normal_full
88,230,normal_full
86,244,normal_full
88,249,normal_full
92,253,normal_full
87,244,normal_full
91,235,normal_full
87,255,normal_full
90,246,normal_full
87,228,normal_full
88,238,normal_full
87,239,normal_full
85,229,normal_full
91,245,normal_full
88,230,normal_full
87,236,normal_full
91,248,normal_full
73,190,normal_full
75,193,normal_full
73,210,normal_full
76,201,normal_full
72,201,normal_full
77,196,normal_full
78,210,normal_full
94,242,normal_full
91,253,normal_full
91,235,normal_full
88,242,normal_full
86,238,normal_full
92,218,normal_full
94,250,normal_full
88,245,normal_full
90,251,normal_full
92,226,normal_full
91,238,normal_full
90,233,normal_full
94,249,normal_full
88,227,normal_full
88,244,normal_full
90,252,normal_full
92,249,normal_full
90,226,normal_full
89,250,normal_full
89,244,normal_full
89,230,normal_full
89,242,normal_full
88,237,normal_full
87,250,normal_full
89,253,normal_full
94,239,normal_full
87,219,normal_full
86,226,normal_full
93,241,normal_full
40,45,normal_empty
38,51,normal_empty
40,49,normal_empty
40,53,normal_empty
39,50,normal_empty
40,54,normal_empty
37,51,normal_empty
39,51,normal_empty
39,49,normal_empty
40,56,normal_empty
40,48,normal_empty
39,49,normal_empty
37,49,normal_empty
40,47,normal_empty
41,50,normal_empty
39,49,normal_empty
41,51,normal_empty
40,49,normal_empty
40,48,normal_empty
37,54,normal_empty
40,50,normal_empty
39,48,normal_empty
39,46,normal_empty
21,28,normal_empty
19,29,normal_empty
20,30,normal_empty
19,31,normal_empty
20,30,normal_empty
86,241,normal_full
90,213,normal_full
89,223,normal_full
86,205,normal_full
84,212,normal_full
87,229,normal_full
79,219,normal_full
87,218,normal_full
86,223,normal_full
85,217,normal_full
81,210,normal_full
86,220,normal_full
84,216,normal_full
84,229,normal_full
84,208,normal_full
86,218,normal_full
85,234,normal_full
84,222,normal_full
81,218,normal_full
86,206,normal_full
85,220,normal_full
85,229,normal_full
85,233,normal_full
82,221,normal_full
65,162,normal_digging
66,185,normal_digging
64,173,normal_digging
65,165,normal_digging
61,165,normal_digging
62,181,normal_digging
64,167,normal_digging
66,162,normal_digging
63,170,normal_digging
67,173,normal_digging
65,170,normal_digging
65,171,normal_digging
62,170,normal_digging
62,170,normal_digging
64,187,normal_digging
64,160,normal_digging
64,173,normal_digging
68,165,normal_digging
61,175,normal_digging
62,167,normal_digging
64,169,normal_digging
66,165,normal_digging
64,169,normal_digging
65,170,normal_digging
65,175,normal_digging
65,173,normal_digging
61,170,normal_digging
65,174,normal_digging
63,165,normal_digging
63,173,normal_digging
67,167,normal_digging
20,30,normal_empty
19,29,normal_empty
20,30,normal_empty
21,28,normal_empty
20,29,normal_empty
19,29,normal_empty
20,33,normal_empty
19,28,normal_empty
20,27,normal_empty
19,30,normal_empty
20,31,normal_empty
19,29,normal_empty
19,28,normal_empty
20,28,normal_empty
19,28,normal_empty
20,32,normal_empty
19,27,normal_empty
19,30,normal_empty
20,29,normal_empty
19,30,normal_empty
20,27,normal_empty
74,201,normal_full
72,213,normal_full
73,199,normal_full
76,195,normal_full
70,196,normal_full
77,197,normal_full
73,207,normal_full
74,195,normal_full
75,206,normal_full
80,206,normal_full
77,195,normal_full
72,200,normal_full
75,191,normal_full
74,203,normal_full
75,204,normal_full
75,195,normal_full
73,190,normal_full
79,200,normal_full
74,192,normal_full
81,191,normal_full
74,203,normal_full
76,207,normal_full
79,204,normal_full
72,197,normal_full
75,216,normal_full
71,209,normal_full
75,206,normal_full
74,193,normal_full
76,205,normal_full
77,199,normal_full
73,187,normal_full
76,203,normal_full
72,195,normal_full
73,188,normal_full
73,190,normal_full
74,194,normal_full
66,194,normal_digging
72,174,normal_digging
70,183,normal_digging
72,174,normal_digging
72,176,normal_digging
67,185,normal_digging
72,198,normal_digging
67,185,normal_digging
69,185,normal_digging
66,170,normal_digging
68,180,normal_digging
68,184,normal_digging
72,184,normal_digging
73,182,normal_digging
67,189,normal_digging
68,186,normal_digging
73,183,normal_digging
66,173,normal_digging
72,178,normal_digging
70,185,normal_digging
71,182,normal_digging
69,177,normal_digging
71,183,normal_digging
69,187,normal_digging
69,173,normal_digging
68,172,normal_digging
69,188,normal_digging
68,181,normal_digging
68,178,normal_digging
66,178,normal_digging
64,173,normal_digging
20,28,normal_empty
20,30,normal_empty
20,29,normal_empty
19,30,normal_empty
20,27,normal_empty
19,29,normal_empty
20,31,normal_empty
19,29,normal_empty
19,29,normal_empty
19,30,normal_empty
19,30,normal_empty
18,29,normal_empty
19,32,normal_empty
19,27,normal_empty
18,30,normal_empty
20,30,normal_empty
20,31,normal_empty
19,31,normal_empty
19,28,normal_empty
18,29,normal_empty
19,30,normal_empty
20,28,normal_empty
19,28,normal_empty
20,29,normal_empty
19,31,normal_empty
19,28,normal_empty
19,29,normal_empty
20,30,normal_empty
21,27,normal_empty
20,29,normal_empty
19,29,normal_empty
19,32,normal_empty
76,200,normal_full
78,187,normal_full
72,182,normal_full
73,201,normal_full
75,201,normal_full
71,206,normal_full
75,205,normal_full
70,202,normal_full
72,196,normal_full
76,200,normal_full
73,200,normal_full
71,209,normal_full
74,208,normal_full
73,195,normal_full
73,207,normal_full
73,205,normal_full
74,184,normal_full
73,190,normal_full
75,190,normal_full
77,199,normal_full
74,205,normal_full
77,199,normal_full
73,185,normal_full
48,136,normal_digging
50,138,normal_digging
51,136,normal_digging
49,146,normal_digging
50,139,normal_digging
49,136,normal_digging
48,136,normal_digging
51,138,normal_digging
47,149,normal_digging
50,132,normal_digging
49,140,normal_digging
52,133,normal_digging
51,147,normal_digging
49,138,normal_digging
48,138,normal_digging
49,143,normal_digging
51,135,normal_digging
47,139,normal_digging
50,141,normal_digging
49,140,normal_digging
52,142,normal_digging
49,137,normal_digging
49,149,normal_digging
49,139,normal_digging
49,146,normal_digging
52,142,normal_digging
50,140,normal_digging
46,144,normal_digging
50,142,normal_digging
48,137,normal_digging
49,145,normal_digging
49,151,normal_digging
50,132,normal_digging
49,136,normal_digging
46,148,normal_digging
51,142,normal_digging
50,132,normal_digging
49,144,normal_digging
48,125,normal_digging
49,139,normal_digging
50,144,normal_digging
50,141,normal_digging
51,131,normal_digging
50,143,normal_digging
48,131,normal_digging
48,136,normal_digging
51,136,normal_digging
48,136,normal_digging
51,140,normal_digging
49,139,normal_digging
51,135,normal_digging
51,141,normal_digging
49,154,normal_digging
48,138,normal_digging
48,145,normal_digging
52,149,normal_digging
51,138,normal_digging
49,130,normal_digging
53,142,normal_digging
49,147,normal_digging
48,142,normal_digging
49,143,normal_digging
49,131,normal_digging
50,145,normal_digging
49,144,normal_digging
48,139,normal_digging
49,144,normal_digging
50,143,normal_digging
51,143,normal_digging
50,134,normal_digging
49,137,normal_digging
49,137,normal_digging
48,129,normal_digging
58,161,normal_digging
62,170,normal_digging
68,176,normal_digging
68,172,normal_digging
67,165,normal_digging
63,151,normal_digging
67,180,normal_digging
63,168,normal_digging
63,172,normal_digging
67,158,normal_digging
65,168,normal_digging
65,173,normal_digging
64,169,normal_digging
64,176,normal_digging
65,171,normal_digging
62,167,normal_digging
66,170,normal_digging
66,182,normal_digging
67,170,normal_digging
64,152,normal_digging
64,167,normal_digging
65,168,normal_digging
64,157,normal_digging
63,173,normal_digging
68,169,normal_digging
65,176,normal_digging
63,172,normal_digging
63,175,normal_digging
65,172,normal_digging
63,174,normal_digging
69,163,normal_digging
64,171,normal_digging
66,166,normal_digging
59,179,normal_digging
66,158,normal_digging
63,180,normal_digging
67,176,normal_digging
64,170,normal_digging
64,177,normal_digging
63,164,normal_digging
66,169,normal_digging
67,165,normal_digging
64,163,normal_digging
65,159,normal_digging
64,160,normal_digging
66,174,normal_digging
61,179,normal_digging
69,170,normal_digging
63,189,normal_digging
62,170,normal_digging
65,179,normal_digging
65,166,normal_digging
63,167,normal_digging
63,170,normal_digging
63,159,normal_digging
67,166,normal_digging
62,168,normal_digging
65,158,normal_digging
65,162,normal_digging
68,173,normal_digging
64,164,normal_digging
64,174,normal_digging
64,168,normal_digging
65,165,normal_digging
64,155,normal_digging
66,172,normal_digging
63,182,normal_digging
65,162,normal_digging
66,172,normal_digging
65,167,normal_digging
65,168,normal_digging
66,157,normal_digging
64,181,normal_digging
63,165,normal_digging
64,161,normal_digging
60,168,normal_digging
65,169,normal_digging
64,170,normal_digging
66,168,normal_digging
63,168,normal_digging
66,179,normal_digging
63,170,normal_digging
65,163,normal_digging
65,160,normal_digging
61,172,normal_digging
64,171,normal_digging
64,163,normal_digging
59,152,normal_digging
62,151,normal_digging
59,153,normal_digging
61,157,normal_digging
59,165,normal_digging
60,163,normal_digging
58,151,normal_digging
60,157,normal_digging
61,159,normal_digging
60,149,normal_digging
63,158,normal_digging
61,154,normal_digging
60,151,normal_digging
60,157,normal_digging
60,164,normal_digging
57,155,normal_digging
60,173,normal_digging
59,163,normal_digging
59,172,normal_digging
56,160,normal_digging
57,143,normal_digging
60,160,normal_digging
59,159,normal_digging
65,158,normal_digging
60,155,normal_digging
60,158,normal_digging
59,171,normal_digging
62,160,normal_digging
55,157,normal_digging
64,158,normal_digging
72,190,normal_digging
70,173,normal_digging
64,184,normal_digging
68,181,normal_digging
67,178,normal_digging
70,181,normal_digging
67,188,normal_digging
68,167,normal_digging
69,180,normal_digging
70,189,normal_digging
69,179,normal_digging
67,185,normal_digging
70,176,normal_digging
66,190,normal_digging
67,175,normal_digging
70,171,normal_digging
66,164,normal_digging
71,176,normal_digging
76,172,normal_digging
68,175,normal_digging
70,176,normal_digging
71,172,normal_digging
67,167,normal_digging
65,176,normal_digging
49,136,normal_digging
51,146,normal_digging
49,129,normal_digging
49,136,normal_digging
49,136,normal_digging
49,137,normal_digging
49,141,normal_digging
50,134,normal_digging
51,134,normal_digging
47,142,normal_digging
48,141,normal_digging
46,147,normal_digging
51,131,normal_digging
47,149,normal_digging
48,135,normal_digging
46,138,normal_digging
49,144,normal_digging
47,131,normal_digging
50,145,normal_digging
47,146,normal_digging
50,146,normal_digging
49,125,normal_digging
49,145,normal_digging
48,137,normal_digging
49,123,normal_digging
52,134,normal_digging
50,139,normal_digging
51,142,normal_digging
49,134,normal_digging
51,129,normal_digging
50,133,normal_digging
51,140,normal_digging
50,140,normal_digging
56,154,normal_digging
61,161,normal_digging
62,162,normal_digging
58,154,normal_digging
60,145,normal_digging
63,162,normal_digging
62,149,normal_digging
62,174,normal_digging
57,164,normal_digging
60,150,normal_digging
60,165,normal_digging
58,167,normal_digging
56,150,normal_digging
60,160,normal_digging
58,165,normal_digging
60,165,normal_digging
59,163,normal_digging
59,173,normal_digging
58,173,normal_digging
60,151,normal_digging
62,160,normal_digging
61,167,normal_digging
60,156,normal_digging
61,160,normal_digging
61,146,normal_digging
60,155,normal_digging
62,163,normal_digging
60,163,normal_digging
58,170,normal_digging
63,162,normal_digging
62,156,normal_digging
58,160,normal_digging
60,157,normal_digging
60,161,normal_digging
58,163,normal_digging
61,161,normal_digging
62,152,normal_digging
60,152,normal_digging
57,155,normal_digging
58,156,normal_digging
19,31,normal_empty
19,28,normal_empty
20,28,normal_empty
19,30,normal_empty
20,31,normal_empty
20,28,normal_empty
21,30,normal_empty
19,31,normal_empty
20,30,normal_empty
21,29,normal_empty
19,30,normal_empty
20,28,normal_empty
18,29,normal_empty
19,29,normal_empty
20,28,normal_empty
19,30,normal_empty
20,27,normal_empty
20,30,normal_empty
20,31,normal_empty
21,29,normal_empty
20,29,normal_empty
20,31,normal_empty
19,28,normal_empty
20,31,normal_empty
19,31,normal_empty
20,31,normal_empty
20,31,normal_empty
21,30,normal_empty
20,30,normal_empty
19,32,normal_empty
40,49,normal_empty
38,52,normal_empty
41,49,normal_empty
40,46,normal_empty
40,50,normal_empty
42,48,normal_empty
38,48,normal_empty
38,52,normal_empty
41,50,normal_empty
41,50,normal_empty
39,49,normal_empty
39,46,normal_empty
40,49,normal_empty
40,50,normal_empty
39,48,normal_empty
40,51,normal_empty
38,50,normal_empty
40,48,normal_empty
39,50,normal_empty
38,50,normal_empty
38,52,normal_empty
42,48,normal_empty
40,48,normal_empty
20,28,normal_empty
20,28,normal_empty
19,28,normal_empty
20,28,normal_empty
20,29,normal_empty
19,30,normal_empty
68,181,normal_digging
73,174,normal_digging
72,190,normal_digging
68,169,normal_digging
70,176,normal_digging
73,180,normal_digging
68,171,normal_digging
72,175,normal_digging
70,186,normal_digging
68,179,normal_digging
69,184,normal_digging
71,178,normal_digging
70,177,normal_digging
66,181,normal_digging
73,173,normal_digging
68,173,normal_digging
71,183,normal_digging
69,173,normal_digging
70,168,normal_digging
70,186,normal_digging
67,168,normal_digging
73,175,normal_digging
72,178,normal_digging
69,183,normal_digging
68,180,normal_digging
69,170,normal_digging
70,178,normal_digging
69,171,normal_digging
73,186,normal_digging
72,177,normal_digging
66,194,normal_digging
69,174,normal_digging
70,188,normal_digging
69,189,normal_digging
72,172,normal_digging
68,186,normal_digging
64,178,normal_digging
66,176,normal_digging
69,177,normal_digging
68,172,normal_digging
74,193,normal_digging
67,191,normal_digging
69,180,normal_digging
69,175,normal_digging
72,180,normal_digging
68,170,normal_digging
68,168,normal_digging
70,171,normal_digging
69,189,normal_digging
72,179,normal_digging
59,172,normal_digging
60,157,normal_digging
57,162,normal_digging
61,155,normal_digging
60,157,normal_digging
59,144,normal_digging
59,166,normal_digging
58,160,normal_digging
58,162,normal_digging
64,163,normal_digging
67,176,normal_digging
63,173,normal_digging
66,174,normal_digging
61,176,normal_digging
63,167,normal_digging
70,172,normal_digging
64,155,normal_digging
67,160,normal_digging
63,167,normal_digging
67,175,normal_digging
64,172,normal_digging
63,170,normal_digging
65,176,normal_digging
66,173,normal_digging
64,175,normal_digging
64,162,normal_digging
64,170,normal_digging
66,168,normal_digging
62,170,normal_digging
75,201,normal_full
77,208,normal_full
73,195,normal_full
72,205,normal_full
78,197,normal_full
74,211,normal_full
76,203,normal_full
72,205,normal_full
72,190,normal_full
74,195,normal_full
74,188,normal_full
77,209,normal_full
70,207,normal_full
73,206,normal_full
74,200,normal_full
74,209,normal_full
72,204,normal_full
77,205,normal_full
80,195,normal_full
77,199,normal_full
77,199,normal_full
74,210,normal_full
73,188,normal_full
73,204,normal_full
78,200,normal_full
77,189,normal_full
74,197,normal_full
74,200,normal_full
71,176,normal_digging
70,179,normal_digging
68,179,normal_digging
69,178,normal_digging
70,180,normal_digging
69,189,normal_digging
67,174,normal_digging
75,172,normal_digging
67,185,normal_digging
65,178,normal_digging
74,168,normal_digging
65,169,normal_digging
71,188,normal_digging
68,184,normal_digging
72,192,normal_digging
69,163,normal_digging
68,176,normal_digging
69,178,normal_digging
72,189,normal_digging
69,187,normal_digging
70,180,normal_digging
71,180,normal_digging
74,169,normal_digging
68,179,normal_digging
65,178,normal_digging
64,160,normal_digging
66,175,normal_digging
61,169,normal_digging
61,165,normal_digging
63,175,normal_digging
65,161,normal_digging
66,160,normal_digging
65,164,normal_digging
64,173,normal_digging
66,179,normal_digging
64,172,normal_digging
64,171,normal_digging
65,169,normal_digging
61,172,normal_digging
65,165,normal_digging
62,180,normal_digging
65,168,normal_digging
62,164,normal_digging
67,170,normal_digging
63,173,normal_digging
63,180,normal_digging
67,166,normal_digging
63,152,normal_digging
62,160,normal_digging
65,167,normal_digging
62,168,normal_digging
65,173,normal_digging
61,169,normal_digging
62,176,normal_digging
66,163,normal_digging
63,166,normal_digging
60,172,normal_digging
64,176,normal_digging
62,165,normal_digging
62,163,normal_digging
62,176,normal_digging
63,170,normal_digging
64,161,normal_digging
64,174,normal_digging
86,247,normal_full
87,235,normal_full
91,233,normal_full
90,236,normal_full
90,217,normal_full
85,245,normal_full
92,231,normal_full
89,242,normal_full
91,220,normal_full
87,236,normal_full
91,263,normal_full
89,226,normal_full
91,252,normal_full
90,231,normal_full
92,246,normal_full
87,243,normal_full
92,251,normal_full
89,236,normal_full
93,228,normal_full
91,226,normal_full
92,237,normal_full
93,244,normal_full
86,253,normal_full
94,248,normal_full
87,237,normal_full
90,233,normal_full
94,241,normal_full
82,243,normal_full
89,239,normal_full
89,247,normal_full
93,242,normal_full
89,239,normal_full
90,232,normal_full
91,244,normal_full
94,252,normal_full
88,247,normal_full
58,164,normal_digging
59,153,normal_digging
60,142,normal_digging
56,158,normal_digging
60,157,normal_digging
57,154,normal_digging
60,163,normal_digging
59,167,normal_digging
60,155,normal_digging
59,151,normal_digging
59,167,normal_digging
61,168,normal_digging
59,168,normal_digging
59,169,normal_digging
59,164,normal_digging
62,158,normal_digging
60,168,normal_digging
59,151,normal_digging
63,156,normal_digging
60,167,normal_digging
58,153,normal_digging
60,148,normal_digging
59,161,normal_digging
59,150,normal_digging
62,160,normal_digging
62,158,normal_digging
58,161,normal_digging
59,152,normal_digging
62,156,normal_digging
56,168,normal_digging
59,156,normal_digging
56,171,normal_digging
57,160,normal_digging
61,162,normal_digging
59,149,normal_digging
58,161,normal_digging
48,141,normal_digging
51,145,normal_digging
48,152,normal_digging
66,169,normal_digging
67,186,normal_digging
62,168,normal_digging
60,171,normal_digging
65,169,normal_digging
63,156,normal_digging
65,179,normal_digging
63,172,normal_digging
61,173,normal_digging
64,164,normal_digging
63,167,normal_digging
65,161,normal_digging
64,169,normal_digging
62,182,normal_digging
63,165,normal_digging
63,182,normal_digging
66,163,normal_digging
67,171,normal_digging
65,167,normal_digging
63,172,normal_digging
63,182,normal_digging
62,180,normal_digging
64,172,normal_digging
71,175,normal_digging
71,160,normal_digging
68,173,normal_digging
67,178,normal_digging
70,185,normal_digging
70,175,normal_digging
70,180,normal_digging
71,185,normal_digging
70,173,normal_digging
68,176,normal_digging
69,181,normal_digging
71,179,normal_digging
70,181,normal_digging
68,173,normal_digging
66,174,normal_digging
70,174,normal_digging
69,183,normal_digging
71,172,normal_digging
72,188,normal_digging
67,174,normal_digging
72,178,normal_digging
60,160,normal_digging
64,162,normal_digging
64,170,normal_digging
67,168,normal_digging
67,179,normal_digging
67,171,normal_digging
61,173,normal_digging
67,169,normal_digging
68,175,normal_digging
66,177,normal_digging
65,153,normal_digging
64,178,normal_digging
63,168,normal_digging
62,182,normal_digging
68,163,normal_digging
65,165,normal_digging
66,173,normal_digging
66,172,normal_digging
70,163,normal_digging
61,167,normal_digging
61,159,normal_digging
72,192,normal_full
72,204,normal_full
73,198,normal_full
77,193,normal_full
74,202,normal_full
70,180,normal_full
75,203,normal_full
79,201,normal_full
76,198,normal_full
75,213,normal_full
70,203,normal_full
79,202,normal_full
78,194,normal_full
74,200,normal_full
70,190,normal_full
72,206,normal_full
76,202,normal_full
76,198,normal_full
77,200,normal_full
75,197,normal_full
76,196,normal_full
77,190,normal_full
72,205,normal_full
74,196,normal_full
77,195,normal_full
74,211,normal_full
78,212,normal_full
74,209,normal_full
72,192,normal_full
69,213,normal_full
73,198,normal_full
72,205,normal_full
74,189,normal_full
75,188,normal_full
73,183,normal_full
71,201,normal_full
70,188,normal_full
74,195,normal_full
79,214,normal_full
73,204,normal_full
76,195,normal_full
71,199,normal_full
74,196,normal_full
75,193,normal_full
72,200,normal_full
75,190,normal_full
77,185,normal_full
73,197,normal_full
73,195,normal_full
79,193,normal_full
80,203,normal_full
75,203,normal_full
80,192,normal_full
72,193,normal_full
75,186,normal_full
75,213,normal_full
75,197,normal_full
73,207,normal_full
73,214,normal_full
79,202,normal_full
74,208,normal_full
77,193,normal_full
73,189,normal_full
75,205,normal_full
71,196,normal_full
71,192,normal_full
76,194,normal_full
74,186,normal_full
75,199,normal_full
88,238,normal_full
90,232,normal_full
86,257,normal_full
88,239,normal_full
92,270,normal_full
86,244,normal_full
88,234,normal_full
88,229,normal_full
89,225,normal_full
92,240,normal_full
91,235,normal_full
89,242,normal_full
86,236,normal_full
87,231,normal_full
84,252,normal_full
88,251,normal_full
92,227,normal_full
87,264,normal_full
94,239,normal_full
90,233,normal_full
86,213,normal_full
79,208,normal_full
85,210,normal_full
84,210,normal_full
83,227,normal_full
85,219,normal_full
87,224,normal_full
88,215,normal_full
59,151,normal_digging
59,166,normal_digging
62,166,normal_digging
56,166,normal_digging
56,165,normal_digging
59,164,normal_digging
57,167,normal_digging
57,155,normal_digging
58,148,normal_digging
60,171,normal_digging
64,160,normal_digging
62,161,normal_digging
60,157,normal_digging
60,163,normal_digging
58,159,normal_digging
59,165,normal_digging
58,159,normal_digging
63,167,normal_digging
62,160,normal_digging
60,166,normal_digging
62,147,normal_digging
57,168,normal_digging
59,155,normal_digging
57,156,normal_digging
57,173,normal_digging
59,159,normal_digging
61,166,normal_digging
61,166,normal_digging
58,158,normal_digging
61,156,normal_digging
59,162,normal_digging
61,148,normal_digging
61,158,normal_digging
